epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,3316.4,1.10341,0.498,0.93989,0.91635,0.84738,0.90597,0.51218,1.09807,0.50029,0.97257,0.0003994,0.0003994,0.0003994
184,3335.02,1.09849,0.49853,0.92554,0.86689,0.86247,0.8934,0.49165,1.14299,0.52066,0.97766,0.0003961,0.0003961,0.0003961
185,3352.36,1.11697,0.48827,0.94954,0.70972,0.71422,0.75104,0.37557,1.48936,1.07186,1.11237,0.0003928,0.0003928,0.0003928
186,3370.95,1.09076,0.49934,0.92106,0.86638,0.87234,0.88929,0.47842,1.20335,0.61713,1.01233,0.0003895,0.0003895,0.0003895
187,3388.28,1.0986,0.49365,0.94034,0.86731,0.87537,0.89054,0.48403,1.13144,0.49804,0.98393,0.0003862,0.0003862,0.0003862
188,3406.92,1.07444,0.47755,0.91334,0.88661,0.87655,0.88841,0.48771,1.12794,0.50644,0.98623,0.0003829,0.0003829,0.0003829
189,3424.34,1.05418,0.48889,0.9108,0.91547,0.85244,0.88578,0.48818,1.14127,0.52422,0.98046,0.0003796,0.0003796,0.0003796
190,3442.91,1.10233,0.51005,0.95671,0.89497,0.84008,0.88902,0.48547,1.14294,0.52032,0.97456,0.0003763,0.0003763,0.0003763
191,3460.39,1.10416,0.52692,0.93455,0.86866,0.87525,0.88271,0.48636,1.10128,0.48634,0.96822,0.000373,0.000373,0.000373
192,3478.98,1.07124,0.48484,0.9454,0.88239,0.87854,0.88732,0.48829,1.10812,0.47863,0.98036,0.0003697,0.0003697,0.0003697
193,3496.41,1.08041,0.49605,0.92582,0.85673,0.86445,0.87653,0.49446,1.1186,0.48788,0.97202,0.0003664,0.0003664,0.0003664
194,3515.08,1.08643,0.48975,0.93225,0.82696,0.84321,0.86476,0.48392,1.16984,0.54437,0.9961,0.0003631,0.0003631,0.0003631
195,3532.44,1.0653,0.4914,0.91431,0.86576,0.86254,0.89249,0.49576,1.14112,0.52457,0.98365,0.0003598,0.0003598,0.0003598
196,3551.07,1.08292,0.49333,0.92421,0.88455,0.88537,0.92393,0.5161,1.12389,0.51359,0.96773,0.0003565,0.0003565,0.0003565
197,3568.42,1.08069,0.4988,0.92225,0.87149,0.90742,0.92417,0.50996,1.15772,0.50735,0.96569,0.0003532,0.0003532,0.0003532
198,3587.06,1.12247,0.50743,0.9241,0.8751,0.89064,0.92218,0.51552,1.08651,0.47784,0.95124,0.0003499,0.0003499,0.0003499
199,3604.49,1.04889,0.46832,0.91515,0.88936,0.8784,0.9158,0.50544,1.15146,0.48823,0.96026,0.0003466,0.0003466,0.0003466
200,3623.05,1.04407,0.47041,0.93649,0.91108,0.89499,0.93225,0.50983,1.13776,0.48435,0.95215,0.0003433,0.0003433,0.0003433
201,3640.46,1.06694,0.4825,0.921,0.91696,0.90157,0.92847,0.52628,1.10112,0.47744,0.94882,0.00034,0.00034,0.00034
202,3659.26,1.07968,0.47372,0.92904,0.91755,0.89828,0.92617,0.51588,1.14717,0.48796,0.97077,0.0003367,0.0003367,0.0003367
203,3676.73,1.0539,0.47529,0.91424,0.92403,0.89423,0.93103,0.52877,1.08488,0.47452,0.94861,0.0003334,0.0003334,0.0003334
204,3695.61,1.05122,0.47303,0.91863,0.91587,0.89722,0.93323,0.52474,1.1001,0.47609,0.95253,0.0003301,0.0003301,0.0003301
205,3712.97,1.06744,0.5047,0.92579,0.90487,0.8917,0.92268,0.52339,1.09514,0.4717,0.95942,0.0003268,0.0003268,0.0003268
206,3731.58,1.0088,0.46309,0.90759,0.91115,0.8917,0.92991,0.53129,1.06624,0.46436,0.95563,0.0003235,0.0003235,0.0003235
207,3749.17,1.04447,0.46766,0.91636,0.90587,0.87622,0.91836,0.52877,1.0849,0.47191,0.95349,0.0003202,0.0003202,0.0003202
208,3767.81,1.06559,0.47869,0.90253,0.91448,0.89167,0.92252,0.52302,1.09561,0.47201,0.95199,0.0003169,0.0003169,0.0003169
209,3785.21,1.09006,0.48755,0.94563,0.9101,0.89828,0.92016,0.51581,1.093,0.47487,0.95356,0.0003136,0.0003136,0.0003136
210,3803.83,1.07782,0.48744,0.91778,0.88769,0.89124,0.8964,0.49952,1.12528,0.48876,0.96525,0.0003103,0.0003103,0.0003103
211,3821.25,1.06504,0.48055,0.92088,0.9253,0.90492,0.91411,0.52137,1.06378,0.46779,0.94622,0.000307,0.000307,0.000307
212,3839.82,1.05642,0.47159,0.92291,0.92513,0.90591,0.91886,0.51997,1.06577,0.46969,0.94907,0.0003037,0.0003037,0.0003037
213,3857.24,1.03259,0.46993,0.90842,0.90268,0.92565,0.92966,0.51951,1.07727,0.47471,0.95472,0.0003004,0.0003004,0.0003004
214,3875.89,1.05163,0.46641,0.90816,0.90558,0.89828,0.9102,0.52014,1.08906,0.47193,0.958,0.0002971,0.0002971,0.0002971
215,3893.23,1.0503,0.47075,0.90786,0.91446,0.90584,0.92308,0.53052,1.09024,0.46903,0.96341,0.0002938,0.0002938,0.0002938
216,3911.83,1.07047,0.46997,0.91887,0.89798,0.85949,0.90682,0.51256,1.10333,0.48123,0.97024,0.0002905,0.0002905,0.0002905
217,3929.15,1.07311,0.47935,0.92131,0.90899,0.83419,0.89741,0.49296,1.11785,0.49431,0.97066,0.0002872,0.0002872,0.0002872
218,3947.77,1.02823,0.45988,0.90621,0.91596,0.83469,0.90131,0.49725,1.12888,0.49869,0.97542,0.0002839,0.0002839,0.0002839
219,3965.19,1.06954,0.4789,0.91317,0.90701,0.8901,0.92372,0.52116,1.09603,0.48175,0.95502,0.0002806,0.0002806,0.0002806
220,3983.76,1.09207,0.48625,0.92378,0.92587,0.87754,0.92728,0.53431,1.09173,0.48337,0.95181,0.0002773,0.0002773,0.0002773
221,4001.46,1.07506,0.4777,0.92062,0.90725,0.8763,0.91639,0.52285,1.10557,0.48004,0.95934,0.000274,0.000274,0.000274
222,4020.06,1.09306,0.4815,0.92948,0.92088,0.86895,0.90732,0.51321,1.10588,0.47408,0.96325,0.0002707,0.0002707,0.0002707
223,4037.46,1.05985,0.47688,0.91306,0.89038,0.90262,0.91163,0.51754,1.08818,0.46713,0.95758,0.0002674,0.0002674,0.0002674
224,4056.09,1.09687,0.48346,0.90954,0.89788,0.87963,0.89893,0.49823,1.11783,0.47812,0.96064,0.0002641,0.0002641,0.0002641
225,4073.58,1.08228,0.47265,0.91683,0.85948,0.87974,0.89134,0.4979,1.09759,0.47814,0.96048,0.0002608,0.0002608,0.0002608
226,4092.27,1.07142,0.48341,0.91747,0.91254,0.84571,0.90882,0.50933,1.1039,0.47404,0.96855,0.0002575,0.0002575,0.0002575
227,4109.6,1.04959,0.46815,0.91327,0.87836,0.87979,0.91205,0.52113,1.10243,0.47964,0.9599,0.0002542,0.0002542,0.0002542
228,4128.19,1.05314,0.4619,0.91143,0.88925,0.91367,0.91841,0.52907,1.09662,0.48423,0.95567,0.0002509,0.0002509,0.0002509
229,4145.69,1.02746,0.45463,0.90354,0.88616,0.90533,0.91444,0.52179,1.09522,0.49619,0.9704,0.0002476,0.0002476,0.0002476
230,4164.33,1.08167,0.46966,0.9235,0.88924,0.88911,0.91274,0.52069,1.09641,0.48783,0.96572,0.0002443,0.0002443,0.0002443
231,4181.74,1.04547,0.46052,0.91867,0.89286,0.90072,0.91405,0.50271,1.12999,0.48287,0.96774,0.000241,0.000241,0.000241
232,4200.32,1.05108,0.45985,0.92632,0.88476,0.89381,0.91261,0.50125,1.12267,0.47831,0.96886,0.0002377,0.0002377,0.0002377
233,4217.75,1.0305,0.46375,0.90634,0.90439,0.86315,0.91605,0.51887,1.08638,0.46431,0.96438,0.0002344,0.0002344,0.0002344
234,4236.37,1.06632,0.46596,0.92185,0.90222,0.89536,0.91959,0.52228,1.08587,0.46507,0.95638,0.0002311,0.0002311,0.0002311
235,4253.72,1.09653,0.52756,0.92758,0.91403,0.88946,0.92103,0.52702,1.08643,0.46748,0.95488,0.0002278,0.0002278,0.0002278
236,4272.36,1.05693,0.46909,0.91687,0.89742,0.89275,0.92249,0.5336,1.0888,0.46418,0.95859,0.0002245,0.0002245,0.0002245
237,4289.73,1.08979,0.50584,0.91785,0.88507,0.88884,0.91029,0.52336,1.14071,0.4859,0.97539,0.0002212,0.0002212,0.0002212
238,4308.34,1.07146,0.47084,0.91736,0.89908,0.86536,0.9,0.51657,1.11966,0.48454,0.96557,0.0002179,0.0002179,0.0002179
239,4325.74,1.05443,0.48366,0.92525,0.87124,0.8863,0.90457,0.50868,1.10829,0.48273,0.96035,0.0002146,0.0002146,0.0002146
240,4344.38,1.03287,0.472,0.91462,0.87756,0.88545,0.90516,0.51357,1.0849,0.4762,0.95433,0.0002113,0.0002113,0.0002113
241,4361.77,1.07849,0.47376,0.92368,0.86326,0.85113,0.87676,0.47477,1.13358,0.50992,0.97503,0.000208,0.000208,0.000208
242,4380.29,1.02784,0.45128,0.91474,0.87223,0.82746,0.86737,0.475,1.13068,0.51186,0.97806,0.0002047,0.0002047,0.0002047
243,4397.7,1.06516,0.46674,0.93509,0.85676,0.86884,0.87619,0.47965,1.13223,0.49862,0.97334,0.0002014,0.0002014,0.0002014
244,4416.31,1.09227,0.46959,0.92397,0.88834,0.83274,0.8679,0.47723,1.12372,0.49778,0.97066,0.0001981,0.0001981,0.0001981
245,4433.62,1.05016,0.45908,0.91902,0.90439,0.82393,0.88013,0.48211,1.11612,0.4899,0.96592,0.0001948,0.0001948,0.0001948
246,4452.24,1.05069,0.45741,0.91908,0.88752,0.90482,0.90614,0.51637,1.09708,0.46531,0.95683,0.0001915,0.0001915,0.0001915
247,4469.63,1.01517,0.46826,0.90006,0.9107,0.91578,0.93067,0.52708,1.08845,0.46122,0.95315,0.0001882,0.0001882,0.0001882
248,4488.3,1.07824,0.47699,0.91484,0.90943,0.91334,0.92444,0.53181,1.08166,0.46421,0.95541,0.0001849,0.0001849,0.0001849
249,4505.79,1.05547,0.47174,0.91313,0.90646,0.91296,0.92844,0.52398,1.09556,0.46735,0.96502,0.0001816,0.0001816,0.0001816
250,4524.36,1.03583,0.46922,0.91582,0.90975,0.91801,0.9365,0.52893,1.08714,0.46819,0.96821,0.0001783,0.0001783,0.0001783
251,4541.77,1.01613,0.4531,0.92523,0.9011,0.92666,0.93329,0.52856,1.06526,0.45723,0.95977,0.000175,0.000175,0.000175
252,4560.35,1.00793,0.46065,0.91778,0.89396,0.91249,0.92141,0.52691,1.06873,0.45938,0.95798,0.0001717,0.0001717,0.0001717
253,4577.75,1.03561,0.46228,0.90728,0.89281,0.91578,0.91053,0.52047,1.07308,0.45859,0.95935,0.0001684,0.0001684,0.0001684
254,4596.38,1.05444,0.45556,0.91021,0.90243,0.9108,0.92372,0.51495,1.09364,0.46376,0.96432,0.0001651,0.0001651,0.0001651
255,4613.75,0.98918,0.4512,0.89653,0.9198,0.88288,0.91873,0.50719,1.11124,0.47145,0.96907,0.0001618,0.0001618,0.0001618
256,4632.42,1.00509,0.45232,0.89607,0.92477,0.87806,0.92825,0.50855,1.12754,0.47531,0.97407,0.0001585,0.0001585,0.0001585
257,4649.76,1.03385,0.45941,0.91051,0.91571,0.89422,0.92671,0.51979,1.10858,0.46845,0.96921,0.0001552,0.0001552,0.0001552
258,4668.44,1.00281,0.44851,0.90831,0.90434,0.93115,0.93567,0.5417,1.07085,0.44848,0.9581,0.0001519,0.0001519,0.0001519
259,4686.06,1.00066,0.45239,0.90661,0.90815,0.91907,0.93332,0.53585,1.08782,0.45333,0.95784,0.0001486,0.0001486,0.0001486
260,4704.66,0.99757,0.44773,0.91732,0.9159,0.91076,0.92243,0.51495,1.1242,0.47247,0.96858,0.0001453,0.0001453,0.0001453
261,4722.04,1.02213,0.45039,0.92527,0.92141,0.91549,0.92358,0.52083,1.10706,0.46835,0.96356,0.000142,0.000142,0.000142
262,4740.61,1.06095,0.46142,0.93196,0.9259,0.91249,0.92585,0.52854,1.09471,0.46166,0.96051,0.0001387,0.0001387,0.0001387
263,4758.01,1.04443,0.46012,0.91678,0.9063,0.91034,0.9262,0.53273,1.11216,0.45725,0.96711,0.0001354,0.0001354,0.0001354
264,4776.7,1.05262,0.46144,0.92034,0.90432,0.91221,0.92655,0.52324,1.13318,0.46475,0.96937,0.0001321,0.0001321,0.0001321
265,4794.29,1.04356,0.46199,0.91719,0.90031,0.8969,0.91301,0.51614,1.11591,0.46764,0.96592,0.0001288,0.0001288,0.0001288
266,4812.9,0.97853,0.43772,0.90622,0.85944,0.88912,0.86776,0.47811,1.15572,0.51451,0.98612,0.0001255,0.0001255,0.0001255
267,4830.25,1.01962,0.46258,0.91694,0.84636,0.87327,0.85499,0.47418,1.15638,0.51396,0.98474,0.0001222,0.0001222,0.0001222
268,4848.89,1.04285,0.45149,0.91333,0.89332,0.84707,0.87114,0.48288,1.16649,0.50938,0.98632,0.0001189,0.0001189,0.0001189
269,4866.33,0.96058,0.4327,0.89845,0.88579,0.87088,0.8873,0.5023,1.11528,0.48536,0.972,0.0001156,0.0001156,0.0001156
270,4885,1.01625,0.45245,0.90904,0.90572,0.89837,0.91972,0.51427,1.09792,0.47467,0.968,0.0001123,0.0001123,0.0001123
271,4902.41,0.99264,0.4481,0.91249,0.89898,0.90486,0.9224,0.5174,1.11127,0.47462,0.9746,0.000109,0.000109,0.000109
272,4920.98,0.93772,0.91998,0.83024,0.89037,0.92476,0.92534,0.51669,1.1248,0.47491,0.97645,0.0001057,0.0001057,0.0001057
273,4938.41,1.09559,0.53009,0.9442,0.88303,0.92173,0.91541,0.51356,1.12269,0.47459,0.97538,0.0001024,0.0001024,0.0001024
274,4957.02,0.98864,0.44262,0.90726,0.88718,0.92012,0.91135,0.51547,1.1028,0.46518,0.97076,9.91e-05,9.91e-05,9.91e-05
275,4974.33,1.07272,0.47878,0.93163,0.88611,0.90998,0.90874,0.5164,1.09638,0.46198,0.96895,9.58e-05,9.58e-05,9.58e-05
276,4992.95,1.00647,0.44147,0.90957,0.90609,0.91249,0.93039,0.52911,1.10064,0.45897,0.9669,9.25e-05,9.25e-05,9.25e-05
277,5010.32,1.03206,0.45614,0.91163,0.89271,0.91907,0.92617,0.53109,1.09141,0.45518,0.96398,8.92e-05,8.92e-05,8.92e-05
278,5028.91,0.97654,0.44492,0.89622,0.90008,0.92236,0.93094,0.53565,1.07837,0.45259,0.96049,8.59e-05,8.59e-05,8.59e-05
279,5046.34,0.98045,0.4382,0.90075,0.89635,0.91265,0.93562,0.5343,1.095,0.45652,0.96322,8.26e-05,8.26e-05,8.26e-05
280,5064.95,0.97606,0.44873,0.91348,0.90012,0.91249,0.93095,0.53326,1.09561,0.45478,0.96263,7.93e-05,7.93e-05,7.93e-05
281,5082.36,0.97103,0.44101,0.8998,0.89703,0.91408,0.9304,0.53454,1.08211,0.45209,0.95915,7.6e-05,7.6e-05,7.6e-05
282,5100.95,0.99027,0.45663,0.89667,0.88942,0.92565,0.92783,0.53666,1.07928,0.45156,0.95957,7.27e-05,7.27e-05,7.27e-05
283,5118.39,1.02306,0.45552,0.90252,0.88293,0.92565,0.92723,0.53282,1.08856,0.45347,0.96243,6.94e-05,6.94e-05,6.94e-05
284,5137.13,1.00057,0.442,0.90015,0.92532,0.89275,0.92647,0.52781,1.08995,0.45267,0.96187,6.61e-05,6.61e-05,6.61e-05
285,5154.5,1.00771,0.43584,0.91392,0.91936,0.88962,0.92038,0.52098,1.08749,0.45465,0.96204,6.28e-05,6.28e-05,6.28e-05
286,5173.16,1.00941,0.44595,0.91145,0.91951,0.8955,0.9239,0.52671,1.07788,0.45235,0.96056,5.95e-05,5.95e-05,5.95e-05
287,5190.56,1.03106,0.45449,0.89737,0.91621,0.89887,0.92331,0.52701,1.08468,0.45157,0.96317,5.62e-05,5.62e-05,5.62e-05
288,5209.22,0.99281,0.44653,0.90573,0.91338,0.89472,0.92054,0.51826,1.11211,0.462,0.96986,5.29e-05,5.29e-05,5.29e-05
289,5226.62,1.01182,0.75238,0.9365,0.91966,0.89604,0.91771,0.51825,1.11057,0.46071,0.96919,4.96e-05,4.96e-05,4.96e-05
290,5245.21,0.99898,0.45957,0.88631,0.92668,0.89604,0.91913,0.52119,1.09246,0.45518,0.96554,4.63e-05,4.63e-05,4.63e-05
291,5264.48,0.99709,0.43972,0.90101,0.92222,0.89211,0.92017,0.52236,1.08357,0.45721,0.96636,4.3e-05,4.3e-05,4.3e-05
292,5283.27,0.97179,0.43183,0.90146,0.91178,0.89266,0.91752,0.51563,1.09891,0.46887,0.97348,3.97e-05,3.97e-05,3.97e-05
293,5300.67,0.95118,0.41558,0.90009,0.90913,0.89603,0.91635,0.51301,1.11479,0.4694,0.97602,3.64e-05,3.64e-05,3.64e-05
294,5319.28,0.99957,0.43014,0.90394,0.88616,0.8885,0.90438,0.50319,1.13215,0.47674,0.98206,3.31e-05,3.31e-05,3.31e-05
295,5336.61,1.06085,0.50509,0.94185,0.88497,0.88393,0.904,0.50222,1.1311,0.47619,0.98398,2.98e-05,2.98e-05,2.98e-05
296,5355.23,1.00985,0.43874,0.90921,0.8972,0.87302,0.91133,0.50331,1.11637,0.47369,0.98041,2.65e-05,2.65e-05,2.65e-05
297,5372.56,1.01184,0.45889,0.9202,0.90076,0.86867,0.91128,0.50082,1.11888,0.47874,0.98212,2.32e-05,2.32e-05,2.32e-05
298,5391.2,0.99468,0.42636,0.90245,0.90568,0.87196,0.91689,0.50485,1.1117,0.47515,0.97738,1.99e-05,1.99e-05,1.99e-05
299,5408.61,1.02886,0.4584,0.90773,0.90338,0.88617,0.91925,0.51176,1.11257,0.47153,0.97671,1.66e-05,1.66e-05,1.66e-05
300,5427.14,0.96585,0.44237,0.8981,0.91278,0.88529,0.92051,0.5107,1.10961,0.46855,0.97526,1.33e-05,1.33e-05,1.33e-05
